name,type,start_time,duration,"value"
"SMBus","v1frame",14.308351125,0.000621625,"Command z"
"SMBus","v1frame",14.309069625,0.000636875,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",14.3097065,0.001222,"Word \x01B ACK"
"SMBus","v1frame",14.3109285,0.00059125,"PEC \xBF OK"
"SMBus","v1frame",14.311555625,0.00005075,""
"SMBus","v1frame",14.511801375,0.00000425,""
"SMBus","v1frame",14.511816625,0.000605375,"Write address \x0B ACK Protocol=Block write"
"SMBus","v1frame",14.512422,0.0006315,"Command \xA4"
"SMBus","v1frame",14.513149875,0.0006375,"Read address \x0B ACK Protocol=Block write"
"SMBus","v1frame",14.513787375,0.0005855,"Byte count \x04"
"SMBus","v1frame",14.514372875,0.00062275,"Byte \0 ACK"
"SMBus","v1frame",14.514995625,0.0006185,"Byte \0 ACK"
"SMBus","v1frame",14.515614125,0.000618625,"Byte \0 ACK"
"SMBus","v1frame",14.51623275,0.000622875,"Byte 2 ACK"
"SMBus","v1frame",14.516855625,0.00060525,"PEC S OK"
"SMBus","v1frame",14.517496625,0.0000505,""
"SMBus","v1frame",14.517678375,0.0000045,""
"SMBus","v1frame",14.51769375,0.0006055,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",14.518316125,0.0006215,"Command z"
"SMBus","v1frame",14.5190345,0.000636875,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",14.519671375,0.001172375,"Word \x01B ACK"
"SMBus","v1frame",14.52084375,0.00059125,"PEC \xBF OK"
"SMBus","v1frame",14.521470875,0.000051,""
"SMBus","v1frame",14.721669875,0.0000045,""
"SMBus","v1frame",14.721685375,0.0006055,"Write address \x0B ACK Protocol=Block write"
"SMBus","v1frame",14.722290875,0.0006315,"Command \xA4"
"SMBus","v1frame",14.723018625,0.000637375,"Read address \x0B ACK Protocol=Block write"
"SMBus","v1frame",14.723656,0.000599375,"Byte count \x04"
"SMBus","v1frame",14.724255375,0.000623,"Byte \xFF ACK"
"SMBus","v1frame",14.724878375,0.000613625,"Byte \xFF ACK"
